Source.Name,ITEM_NAME,ITEM_DESC,ITEM_PRICE
Sams Sportsbar,Mozzarella Sticks,"Mozzarella Sticksbaked mozzarella sticks in crispy breading with salsa dip, served in a portion of your choice  €5.50",5.5
Sams Sportsbar,Chicken Nuggets,"Chicken Nuggetstender breaded chicken pieces with french fries, served in a portion of your choice  €6.90",6.9
Sams Sportsbar,Hot Chili Peppers,"Hot Chili Peppersred jalapeno chili peppers in crispy breading, filled with cheese cream and salsa dip, served in a portion of your choice  €4.50",4.5
Sams Sportsbar,Finger Food Plate,"Finger Food Platethe ultimate warm up plate with mozzarella sticks, hot chili poppers, fried onion rings, chicken wings, chicken nuggets, french fries, salsa dip, sour cream dip, sweet and sour dip and BBQ dip, served in a portion of your choice  €17.50",17.5
Sams Sportsbar,Pizza Margherita,Pizza Margherita  €8.00,8.0
Sams Sportsbar,Fire Tarte Flambee,Fire Tarte Flambeewith jalapenos and feta  €7.50,7.5
Sams Sportsbar,Alsatian Style Tarte Flambee,Alsatian Style Tarte Flambeewith bacon and onions  €8.50  Popular,8.5
Sams Sportsbar,Cheezy Tarte Flambee,Cheezy Tarte Flambeewith three different types of cheese  €8.50,8.5
Sams Sportsbar,Sam's Classic Burger,"Sam's Classic Burgerwith fresh lettuce, tomatoes, ketchup, pickles and onions  €11.40  Popular",11.4
Sams Sportsbar,Grilled Chicken Burger,Grilled Chicken Burgerwith grilled chicken breast fillet in a fresh burger bun  €11.50,11.5
Sams Sportsbar,Crispy Chicken Burger,Crispy Chicken Burgerwith chicken breast fillet in a crispy breading  €11.60  Popular,11.6
Sams Sportsbar,Chicken Sandwich,Chicken Sandwichlarge sandwich with grilled chicken breast  €11.50,11.5
Sams Sportsbar,Chicken Breast,"Chicken Breastgrilled chicken breast fillet and side salad, served in a portion of your choice  €13.90",13.9
Sams Sportsbar,Spare Ribs,"Spare Ribswith side salad, served in a portion of your choice  €9.90  Popular",9.9
Sams Sportsbar,Rips & Wings,"Rips & Wingswith side salad, served in a portion of your choice  €9.90  Popular",9.9
Sams Sportsbar,American Muffin,"American Muffinchocolate muffin with vanilla ice cream
The dish was made with chocolate and may contain traces of nuts.  €3.80",3.8
Sams Sportsbar,Brownie,"Browniewarm brownie with vanilla ice cream
The dish was made with chocolate and may contain traces of nuts.  €3.80",3.8
Sams Sportsbar,Cheesecake,CheesecakeAmerican cheesecake  €3.80,3.8
Sams Sportsbar,"Selters Naturell 0,25l  ","Selters Naturell 0,25l   inclusive 0,15  € deposit, 12,80  €/L    €3.20",3.2
Sams Sportsbar,"Selters Naturell 0,75l  ","Selters Naturell 0,75l   inclusive 0,15  € deposit, 8,00  €/L     €6.00",6.0
Sams Sportsbar,"Selters Classic 0,25l  ","Selters Classic 0,25l   inclusive 0,15  € deposit, 12,80  €/L    €3.20",3.2
Sams Sportsbar,"Selters Classic 0,75l  ","Selters Classic 0,75l   inclusive 0,15  € deposit, 8,00  €/L     €6.00",6.0
Sams Sportsbar,"Coca-Cola® 1,0l","Coca-Cola® 1,0lcontains caffeine 10,0 mg/100ml, incl. 0,15  € deposit, 5,00  €/L    €5.00",5.0
Sams Sportsbar,"Coca-Cola® Light 0,2l","Coca-Cola® Light 0,2l  contains caffeine 12,0 mg/100ml, incl. 0,15  € deposit, 16,00  €/L    €3.20",3.2
Sams Sportsbar,"Coca-Cola® Light 1,0l","Coca-Cola® Light 1,0lcontains caffeine 12,0 mg/100ml, incl. 0,15  € deposit, 5,00  €/L    €5.00",5.0
Sams Sportsbar,"Coca-Cola® Zero 1,0l","Coca-Cola® Zero 1,0lcontains caffeine 10,0 mg/100ml, incl. 0,15  € deposit, 5,00  €/L    €5.00",5.0
Sams Sportsbar,"Fanta 0,2l","Fanta 0,2l   inclusive 0,15  € deposit, 16,00  €/L    €3.20",3.2
Sams Sportsbar,"Fanta 1,0l","Fanta 1,0l inclusive 0,15  € deposit, 5,00  €/L    €5.00",5.0
Sams Sportsbar,"Mezzo Mix 0,2l","Mezzo Mix 0,2l  contains caffeine 6,0 mg/100ml, incl. 0,15  € deposit, 16,00  €/L    €3.20",3.2
Sams Sportsbar,"Mezzo Mix 1,0l","Mezzo Mix 1,0lcontains caffeine 6,0 mg/100ml, incl. 0,15  € deposit, 5,00  €/L    €5.00",5.0
Sams Sportsbar,"Sprite 0,2l","Sprite 0,2l   inclusive 0,15  € deposit, 16,00  €/L    €3.20",3.2
Sams Sportsbar,"Sprite 1,0l","Sprite 1,0l inclusive 0,15  € deposit, 5,00  €/L    €5.00",5.0
Sams Sportsbar,"Schweppes Original Bitter Lemon 0,2l","Schweppes Original Bitter Lemon 0,2l   inclusive 0,15  € deposit, 16,00  €/L    €3.20",3.2
Sams Sportsbar,"Schweppes Tonic Water 0,2l","Schweppes Tonic Water 0,2l   inclusive 0,15  € deposit, 16,00  €/L    €3.20",3.2
Sams Sportsbar,"Schweppes Ginger Ale 0,2l","Schweppes Ginger Ale 0,2l   inclusive 0,15  € deposit, 16,00  €/L    €3.20",3.2
Sams Sportsbar,"28 Black Acai 0,25l  ","28 Black Acai 0,25l   inclusive 0,25  € deposit, 15,60  €/L    €3.90",3.9
Sams Sportsbar,"Elephant Bay Blueberry 0,33l","Elephant Bay Blueberry 0,33l   inclusive 0,15  € deposit, 11,82  €/L    €3.90",3.9
Sams Sportsbar,"Elephant Bay Pomegranate 0,33l","Elephant Bay Pomegranate 0,33l   inclusive 0,15  € deposit, 11,82  €/L    €3.90",3.9
Sams Sportsbar,"Elephant Bay Peach 0,33l","Elephant Bay Peach 0,33l   inclusive 0,15  € deposit, 11,82  €/L    €3.90",3.9
Sams Sportsbar,"Elephant Bay Melon 0,33l","Elephant Bay Melon 0,33l   inclusive 0,15  € deposit, 11,82  €/L    €3.90",3.9
Sams Sportsbar,"Elephant Bay Mango Pineapple 0,33l","Elephant Bay Mango Pineapple 0,33l   inclusive 0,15  € deposit, 11,82  €/L    €3.90",3.9
Sams Sportsbar,"Elephant Bay Lemon 0,33l","Elephant Bay Lemon 0,33l   inclusive 0,15  € deposit, 11,82  €/L    €3.90",3.9
Schweizers,Hamburger Menü,Hamburger Menü  €8.90,8.9
Schweizers,Cheeseburger Menü,Cheeseburger Menü  €8.90,8.9
Schweizers,Vegetarisches Döner Menü,Vegetarisches Döner Menü  €9.90,9.9
Schweizers,6er Nuggets Menü,6er Nuggets Menü  €9.90,9.9
Schweizers,Döner Kebap Menü,Döner Kebap Menü  €10.90Популярное,10.9
Schweizers,Döner Dürüm Menü,Döner Dürüm Menü  €10.90,10.9
Schweizers,Gebackener Weichkäse Menü,Gebackener Weichkäse Menü  €10.90,10.9
Schweizers,Lahmacun Menü,Lahmacun Menü  €11.90,11.9
Schweizers,Linsensuppe,Linsensuppe  €6.90,6.9
Schweizers,Gemischter Salat,"Gemischter Salatmit Gurken, Tomaten, Zwiebeln, Salat und Soße  €6.90",6.9
Schweizers,Bauernsalat,"Bauernsalatmit Gurken, Tomaten, Zwiebeln, Salat, Käse und Soße  €8.90",8.9
Schweizers,Gemischter Salat mit Dönerfleisch,Gemischter Salat mit Dönerfleischmit Dönerfleisch  €9.90,9.9
Schweizers,Döner Kebap,"Döner Kebapmit Kalb oder Putenfleisch, Salat und Soße  €6.90",6.9
Schweizers,Döner Box,"Döner Boxmit Kalb oder Putenfleisch, Salat oder Pommes  €6.90",6.9
Schweizers,Döner Kebap Käse,"Döner Kebap Käsemit Kalb oder Putenfleisch, Käse, Salat und Soße  €7.90Популярное",7.9
Schweizers,Dürüm Döner,"Dürüm Dönermit Kalb oder Putenfleisch, Salat und Soße  €7.90Популярное",7.9
Schweizers,Döner Rolle,"Döner Rollemit Kalb oder Putenfleisch, Zwiebeln, Gouda und spezieller Soße  €9.90",9.9
Schweizers,Döner Teller,"Döner Tellermit Kalb und Putenfleisch, Pommes oder Reis, Salat und Soße  €12.90Популярное",12.9
Schweizers,Best of Teller,"Best of Tellermit Kalb, Putenfleisch oder Hähnchenfleisch, gebackenem Weichkäse, Salat und Pommes  €14.90",14.9
Schweizers,Hähnchenspieß Dürüm,Hähnchenspieß Dürümmit Salat und Soße  €8.90,8.9
Schweizers,Lahmacun,Lahmacunmit Salat und Soße  €5.90,5.9
Schweizers,Lahmacun Dürüm,"Lahmacun Dürümmit Döner, Salat und Soße  €8.00Популярное",8.0
Schweizers,Lahmacun Dürüm Käse,"Lahmacun Dürüm Käsemit Döner, Käse, Salat und Soße  €8.60",8.6
Schweizers,Lahmacun Teller Käse,Lahmacun Teller Käsemit Käse und Salat  €8.90,8.9
Schweizers,Pide,Pidemit Spinat  €8.90,8.9
Schweizers,Pide Hackfleisch,Pide Hackfleischmit Hackfleisch  €8.90,8.9
Schweizers,Pide Käse,Pide Käsemit Käse  €8.90,8.9
Schweizers,Pide Dönerfleisch,Pide Dönerfleischmit Dönerfleisch und Käse  €10.90,10.9
Schweizers,Lahmacun Teller,Lahmacun Tellermit Dönerfleisch und Soße  €13.90,13.9
Schweizers,Pizza Salami,"Pizza Salamimit Salami, Käse und Tomatensoße  €8.90",8.9
Schweizers,Pizza Funghi,"Pizza Funghimit Tomatensoße, Käse und Champignons  €8.90",8.9
Schweizers,Pizza Thunfisch,"Pizza Thunfischmit Tomatensoße, Käse, Thunfisch und Zwiebeln  €9.00",9.0
Schweizers,Pizza Sucuk,"Pizza Sucukmit türkischer Knoblauchwurst, Paprika und Peperoni  €9.90",9.9
Schweizers,Pizza Spinat,Pizza Spinatmit Käse & Spinat  €8.90,8.9
Schweizers,Pizza Gemüse,"Pizza Gemüsemit Knoblauch,  Pilze, Brokkoli und Aubergine  €8.90",8.9
Schweizers,Pizza Döner,"Pizza Dönermit Tomatensoße, Käse, Dönerfleisch und Zwiebeln  €8.90",8.9
Schweizers,Pommes,Pommes  €4.00,4.0
Schweizers,Hamburger,Hamburger  €4.90,4.9
Schweizers,6er Nuggets,6er Nuggetsmit Pommes  €6.60,6.6
Schweizers,9er Nuggets,9er Nuggetsmit Pommes  €8.60,8.6
Schweizers,Hähnchenspieß,Hähnchenspießmit Reis oder Pommes und Salat  €14.00,14.0
Schweizers,Lammkoteletts,Lammkotelettsmit Reis oder Pommes und Salat  €19.60,19.6
Schweizers,Iskender Kebap,Iskender Kebapmit Naturjoghurt  €13.60,13.6
Schweizers,Vegetarisch Sandwich,"Vegetarisch Sandwichmit Käse, Salat und Soße  €6.00",6.0
Schweizers,Gebackener Weichkäse,Gebackener Weichkäsemit Salat  €6.90,6.9
Schweizers,Vegetarisch Dürüm,"Vegetarisch Dürümmit Käse, Salat und Soße  €6.90",6.9
Schweizers,Falafel Sandwich,Falafel Sandwichmit Salat und Soße  €6.90,6.9
Schweizers,Falafel Box,Falafel Boxmit Pommes oder Salat and Soße  €6.90,6.9
Schweizers,Falafel Teller,"Falafel Tellermit Pommes, Salat und Soße  €11.90",11.9
Schweizers,Baklava,Baklava3 Stück  €5.00,5.0
Schweizers,Zigarrenbörek,Zigarrenbörek1 Stück  €1.50,1.5
Schweizers,Ezme,Ezmescharfer Dip  €3.50,3.5
Schweizers,Reis,Reis  €3.50,3.5
Schweizers,Salat,Salat  €3.50,3.5
Schweizers,"Hayat Wasser 0,5l  ","Hayat Wasser 0,5l  inkl. 0,15  € Pfand, 3,00  €/L    €1.50",1.5
Schweizers,"San Benedetto Mineral 0,5l  ","San Benedetto Mineral 0,5l  inkl. 0,15  € Pfand, 3,00  €/L    €1.50",1.5
Schweizers,"Ayyo Ayran 0,25l  ","Ayyo Ayran 0,25l  6,00  €/L    €1.50",1.5
Schweizers,"Coca-Cola® 0,33l","Coca-Cola® 0,33l  enthält Koffein 10,0 mg/100ml, inkl. 0,25  € Pfand, 6,97  €/L    €2.30",2.3
Schweizers,"Coca-Cola® Light 0,33l","Coca-Cola® Light 0,33l  enthält Koffein 12,0 mg/100ml, inkl. 0,25  € Pfand, 6,97  €/L    €2.30",2.3
Schweizers,"Coca-Cola® Zero 0,33l","Coca-Cola® Zero 0,33l  enthält Koffein 10,0 mg/100ml, inkl. 0,25  € Pfand, 6,97  €/L    €2.30",2.3
Schweizers,"Fanta 0,33l","Fanta 0,33l  inkl. 0,25  € Pfand, 6,97  €/L    €2.30",2.3
Schweizers,"Sprite 0,33l","Sprite 0,33l  inkl. 0,25  € Pfand, 6,97  €/L    €2.30",2.3
Schweizers,"Mezzo Mix 0,33l","Mezzo Mix 0,33l  enthält Koffein 6,0 mg/100ml, inkl. 0,25  € Pfand, 6,97  €/L    €2.30",2.3
Schweizers,"Uludag Gazoz 0,33l","Uludag Gazoz 0,33l  inkl. 0,25  € Pfand, 6,97  €/L    €2.30",2.3
Shellys,Shelly’s Oldschool Menu,"Shelly’s Oldschool Menuburger with 160g beef patty, Shelly’s secret sauce, lettuce, pickles, tomatoes, onions and melted cheddar cheese  €11.90  Popular",11.9
Shellys,Shelly’s Champion Menu,"Shelly’s Champion Menuburger with 160g beef patty, Shelly’s Greek sauce, lettuce, pickles, caramelized onions with champignons and Swiss cheese  €12.90  Popular",12.9
Shellys,Nacho Burger Menu,"Nacho Burger Menuburger with 160g beef patty, Shelly’s chilli cheese, Shelly’s secret sauce, lettuce, pickles, onions, jalapenos and nachos  €12.90",12.9
Shellys,Texas Bacon Menu,"Texas Bacon Menuburger with 160g beef patty, Shelly’s BBQ sauce, lettuce, pickles, tomatoes, onions, beef ham, melted cheddar and Swiss cheese  €12.90  Popular",12.9
Shellys,Triple Cheezy Menu,"Triple Cheezy Menuburger with 160g beef patty, Shelly’s secret sauce, lettuce, pickles, onions, melted cheddar cheese, Swiss cheese and mozzarella sticks  €13.90  Popular",13.9
Shellys,Falafel Attack Menu,"Falafel Attack Menufalafel with Shelly’s tartare sauce, tomatoes, parsley and onion mix and pickles, served with fries and a soft drink 0,33l   of your choice  €9.90",9.9
Shellys,Shelly’s Oldschool Burger,"Shelly’s Oldschool Burgerwith Shelly’s secret sauce, tomatoes, onions and melted cheddar cheese  €7.90  Popular",7.9
Shellys,Shelly’s Champion Burger,"Shelly’s Champion Burgerwith Shelly’s Greek sauce, caramelized onions with champignons and Swiss cheese  €8.90",8.9
Shellys,Nacho Burger,"Nacho Burgerwith Shelly’s chilli cheese, Shelly’s secret sauce, onions, jalapenos and nachos  €8.90",8.9
Shellys,Texas Bacon Burger,"Texas Bacon Burgerwith Texas bacon, Shelly’s BBQ sauce, tomatoes, onions, beef ham, melted cheddar and Swiss cheese  €8.90",8.9
Shellys,Triple Cheezy Burger,"Triple Cheezy Burgerwith Shelly’s secret sauce, onions, melted cheddar cheese, Swiss cheese and mozzarella sticks  €9.90",9.9
Shellys,Falafel Attack,"Falafel Attackfalafel with Shelly’s tartare sauce, tomatoes, parsley and onion mix and pickles  €5.90",5.9
Shellys,French Fries,French Fries  €3.50,3.5
Shellys,Sweet Potato Fries,Sweet Potato Fries  €4.50,4.5
Shellys,Shelly’s BBQ Sauce,Shelly’s BBQ Sauce  €0.50,0.5
Shellys,Shelly’s Chili-Cheese Sauce,Shelly’s Chili-Cheese Sauce  €0.50,0.5
Shellys,Shelly’s Greek Sauce,Shelly’s Greek Sauce  €0.50,0.5
Shellys,Shelly’s Secret Sauce,Shelly’s Secret Sauce  €0.50,0.5
Shellys,Shelly’s Sour Cream,Shelly’s Sour Cream  €0.50,0.5
Shellys,Shelly’s Tartare Sauce,Shelly’s Tartare Sauce  €0.50,0.5
Shellys,Shelly’s Hot Sauce,Shelly’s Hot Sauce  €1.00,1.0
Shellys,"Hassia MIneral Water Sparkling 0,25l  ","Hassia MIneral Water Sparkling 0,25l   inclusive 0,15  € deposit, 10,00  €/L    €2.50",2.5
Shellys,Apple Spritzer,"Apple Spritzerincl.   € 0.15 deposit,   € 8.79 / l  €2.90",2.9
Shellys,"Ice tea Peach 0,5l  ","Ice tea Peach 0,5l  9,00  €/L    €4.50",4.5
Shellys,"Iced Tea Lemon 0,5l  ","Iced Tea Lemon 0,5l  9,00  €/L    €4.50",4.5
Shellys,"Ice Tea Apple Kiwi 0,5l  ","Ice Tea Apple Kiwi 0,5l  9,00  €/L    €4.50",4.5
Shellys,"Ice Tea Melon 0,5l  ","Ice Tea Melon 0,5l  9,00  €/L    €4.50",4.5
Shuka Cafe,Hummus Plain,"Hummus PlainHummus, zaatar, sweet paprika, olive oil, pickled cucumber and pita
  €8.50  Popular",8.5
Shuka Cafe,Hummus Tabouleh,"Hummus Taboulehwith spring leek, barberry, sunflower seeds and pumpkin seeds  €11.50  Popular",11.5
Shuka Cafe,Israeli Salad,"Israeli Saladwith tomatoes, cucumber, onions and coriander
  €5.50",5.5
Shuka Cafe,Tabouleh Salad,"Tabouleh Saladwith spring onions, barberry, sunflower seeds and pumpkin seeds  €5.50",5.5
Shuka Cafe,Chicken Challah,"Chicken ChallahFried Chicken, Pickled Cucumber, Labneh, Green Zough and Cole Slaw
  €11.00  Popular",11.0
Shuka Cafe,Sabih Challah,"Sabih ChallahEggplant, egg, sumac onion, rocket, potato chips and tomato salsa
  €10.00  Popular",10.0
Shuka Cafe,The Holy Wings of Barshuka,"The Holy Wings of Barshukachicken wings with chipotle aioli, served in a portion and a sauce of your choice  €10.00  Popular",10.0
Shuka Cafe,Buffalo Wings,"Buffalo Wingswith spicy buffalo sauce, served with chipotle aioli  €10.00",10.0
Shuka Cafe,Harissa,Harissa  €2.50,2.5
Shuka Cafe,Green Zhoug,Green Zhoug  €2.50,2.5
Shuka Cafe,Chipotle Aioli,Chipotle Aioli  €3.50,3.5
Shuka Cafe,Pita,Pita  €1.00,1.0
Shuka Cafe,"Acqua Morelli Still 0,25l  ","Acqua Morelli Still 0,25l   inclusive 0,15  € deposit, 11,20  €/L    €2.80",2.8
Shuka Cafe,"Acqua Morelli Still 0,75l  ","Acqua Morelli Still 0,75l   inclusive 0,15  € deposit, 6,00  €/L    €4.50",4.5
Shuka Cafe,"Acqua Morelli Sparkling 0,25l  ","Acqua Morelli Sparkling 0,25l   inclusive 0,15  € deposit, 11,20  €/L  
  €2.80",2.8
Shuka Cafe,"Acqua Morelli Sparkling 0,75l  ","Acqua Morelli Sparkling 0,75l   inclusive 0,15  € deposit, 6,00  €/L    €4.50",4.5
Shuka Cafe,"Coca-Cola® 0,2l","Coca-Cola® 0,2l  contains caffeine 10,0 mg/100ml, incl. 0,15  € deposit, 17,50  €/L    €3.50",3.5
Shuka Cafe,"Coca-Cola® Light 0,2l","Coca-Cola® Light 0,2l  contains caffeine 12,0 mg/100ml, incl. 0,15  € deposit, 17,50  €/L    €3.50",3.5
Shuka Cafe,"21Gramm Passion Fruit Spritzer 0,33l","21Gramm Passion Fruit Spritzer 0,33l   inclusive 0,15  € deposit, 11,52  €/L    €3.70",3.7
Shuka Cafe,"21Gramm Raspberry Spritzer 0,33l","21Gramm Raspberry Spritzer 0,33l   inclusive 0,15  € deposit, 11,52  €/L    €3.70",3.7
Shuka Cafe,"Carlsberg 0,33l","Carlsberg 0,33l  5,0%VOL,incl. 0,15  € deposit, 10,61  €/L    €3.50",3.5
solt,So:lt Bowl,"So:lt Bowlmit Reis, Kichererbsen, Quinoa, Rotkohl, Chiasamen, Pitayapüree, Salat, Buchweizen und Berberitzen  €15.00פופולרי",15.0
solt,Israel Bowl,"Israel Bowlmit Hummus, Tahini, Falafel, Babaganoush, Couscous, Tabouleh, Rotkohlsalat, Blumenkohl, Auberginen, Chilli-Marmelade und Pitabrot  €15.00פופולרי",15.0
solt,Gebackene Aubergine,"Gebackene Auberginemit Couscous, 3 verschiedenen Tahinisorten, Koriander und Granatapfel  €15.00",15.0
solt,Hummus mit Rindersugo,"Hummus mit Rindersugomit Olivenöl, Paprika und Pitabrot  €13.00פופולרי",13.0
solt,Lauwarmer Blumenkohlsalat,"Lauwarmer Blumenkohlsalatmit Tomatendressing, Granatapfel, Minze und Erdnüssen  €14.00",14.0
solt,Israelischer Brotsalat „Fattoush“,"Israelischer Brotsalat „Fattoush“mit Oliven, Gurken, Tomaten, Minze, Koriander, Oregano und Zwiebeln  €12.00",12.0
Sorihashiya,Tsukemen,"Tsukemenwith 280g noodles, 270ml soup, 60g pork, 20g bamboo shoots, 20g spring onions and 20g original cabbage  €14.50  Popular",14.5
Sorihashiya,Chashu Bowl,"Chashu Bowlwith 60g pork, 30g spring onions and 90g rice  €3.80",3.8
Sorihashiya,"Vio Medium 0,25l  ","Vio Medium 0,25l   inclusive 0,15  € deposit, 7,20  €/L    €1.80",1.8
Sorihashiya,"Vio Still Glass 0,25l  ","Vio Still Glass 0,25l   inclusive 0,15  € deposit, 7,20  €/L    €1.80",1.8
Sorihashiya,"Coca-Cola® 0,33l","Coca-Cola® 0,33l  contains caffeine 10,0 mg/100ml, incl. 0,15  € deposit, 7,27  €/L    €2.40",2.4
Sorihashiya,"Coca-Cola® Zero 0,33l","Coca-Cola® Zero 0,33l  contains caffeine 10,0 mg/100ml, incl. 0,15  € deposit, 7,27  €/L    €2.40",2.4
